source_id,target_id,weight
524,2915,10
524,3004,17
524,3101,11
524,3242,12
524,3324,10
524,3327,28
524,3331,12
524,3344,22
524,3363,15
524,3410,35
524,3458,11
524,3711,20
524,3759,71
524,3807,10
524,3828,13
524,3875,13
524,4629,13
524,4741,37
524,4799,14
524,4919,23
524,5140,17
524,5228,18
524,5248,10
524,5416,15
524,6267,48
524,7125,71
524,7860,15
524,8039,18
524,8128,37
524,8129,39
524,8130,41
524,8131,25
524,8229,11
525,12,27
525,30,18
525,35,15
525,36,25
525,57,10
525,67,12
525,68,87
525,74,54
525,80,10
525,81,15
525,85,18
525,86,17
525,91,15
525,98,24
525,108,13
525,109,14
525,111,12
525,122,80
525,127,27
525,128,14
525,147,12
525,153,22
525,161,17
525,175,21
525,185,15
525,186,12
525,189,13
525,200,17
525,215,11
525,254,15
525,261,11
525,276,13
525,295,38
525,309,24
525,313,11
525,322,26
525,382,20
525,404,12
525,407,15
525,433,10
525,437,39
525,458,22
525,459,15
525,463,11
525,475,42
525,525,15
525,531,19
525,533,174
525,534,20
525,535,52
525,544,10
525,566,11
525,573,11
525,581,21
525,624,15
525,644,30
525,811,26
525,814,28
525,823,24
525,867,13
525,928,14
525,951,12
525,961,11
525,987,19
525,1113,11
525,1132,10
525,1211,16
525,1270,41
525,1277,13
525,1302,11
525,1367,12
525,1440,11
525,1498,10
525,1601,20
525,1645,19
525,1673,12
525,1746,10
525,1871,16
525,2125,16
525,2949,11
525,3022,10
525,3145,11
525,3275,12
525,3669,28
525,3711,21
525,4796,27
525,4919,10
525,5129,40
525,5168,11
525,5927,31
525,6001,11
525,8130,14
525,8131,12
527,122,10
527,533,18
528,36,17
528,68,30
528,122,18
528,137,15
528,186,12
528,416,13
528,459,10
528,475,24
528,533,24
528,534,19
528,535,16
528,568,29
528,811,11
528,957,15
528,1355,10
528,5228,22
528,6318,21
528,7740,14
531,7,40
531,36,15
531,74,11
531,78,10
531,122,18
531,245,46
531,278,21
531,531,13
531,533,77
531,535,46
531,789,11
531,814,12
531,987,12
531,1801,12
531,1915,14
531,3324,10
531,4282,10
531,4919,16
531,5927,18
531,5951,10
531,6210,10
531,7125,13
532,127,11
532,235,21
532,236,21
532,245,12
532,533,48
532,535,19
532,1102,16
532,3238,14
532,4796,15
533,29,12
533,30,58
533,37,11
533,54,11
533,59,13
533,74,242
533,82,24
533,83,29
533,85,100
533,86,94
533,87,205
533,92,82
533,98,62
533,102,44
533,106,14
533,108,38
533,109,232
533,110,10
533,122,532
533,127,163
533,133,15
533,137,61
533,138,14
533,143,13
533,145,211
533,148,13
533,151,44
533,153,101
533,154,161
533,155,60
533,158,31
533,161,62
533,175,74
533,177,32
533,178,14
533,183,25
533,184,14
533,185,73
533,186,131
533,187,13
533,189,39
533,193,36
533,195,10
533,200,57
533,203,11
533,208,10
533,209,20
533,212,10
533,213,29
533,214,22
533,215,40
533,217,10
533,220,22
533,238,52
533,241,30
533,243,11
533,245,1024
533,247,25
533,253,176
533,256,24
533,263,32
533,271,48
533,275,96
533,276,68
533,281,26
533,289,85
533,296,11
533,297,41
533,299,21
533,300,67
533,309,74
533,313,10
533,320,12
533,321,10
533,331,80
533,338,35
533,343,13
533,358,11
533,370,52
533,373,17
533,382,30
533,401,24
533,404,37
533,410,19
533,414,32
533,420,17
533,423,52
533,428,77
533,432,38
533,433,24
533,438,40
533,441,24
533,445,106
533,446,67
533,447,13
533,449,48
533,458,82
533,463,66
533,471,103
533,474,96
533,476,61
533,479,107
533,484,30
533,485,21
533,502,31
533,503,60
533,504,10
533,505,40
533,507,12
533,533,686
533,534,105
533,535,285
533,542,14
533,544,28
533,545,14
533,546,14
533,550,24
533,554,28
533,581,130
533,583,132
533,585,48
533,586,38
533,589,93
533,590,49
533,593,15
533,595,13
533,597,69
533,599,26
533,600,12
533,602,41
533,604,68
533,605,170
533,607,10
533,608,13
533,609,53
533,611,144
533,612,11
533,615,33
533,616,17
533,617,131
533,619,13
533,622,67
533,623,20
533,624,111
533,625,35
533,626,84
533,627,20
533,635,20
533,643,22
533,644,289
533,645,51
533,646,49
533,656,82
533,668,12
533,676,31
533,683,11
533,712,42
533,723,10
533,751,17
533,761,73
533,762,12
533,765,31
533,789,116
533,801,19
533,802,14
533,807,22
533,811,166
533,813,38
533,820,16
533,829,21
533,836,66
533,851,13
533,854,29
533,864,10
533,867,50
533,908,23
533,917,13
533,932,10
533,942,10
533,953,81
533,961,137
533,963,21
533,964,39
533,966,12
533,970,11
533,971,41
533,982,28
533,987,157
533,988,10
533,1004,65
533,1005,12
533,1008,13
533,1050,19
533,1052,30
533,1064,14
533,1074,30
533,1093,104
533,1094,27
533,1097,23
533,1113,64
533,1115,12
533,1117,80
533,1119,14
533,1122,33
533,1152,78
533,1168,20
533,1169,10
533,1171,19
533,1179,28
533,1184,17
533,1187,47
533,1203,16
533,1208,21
533,1210,31
533,1234,10
533,1242,25
533,1243,13
533,1244,30
533,1251,95
533,1253,49
533,1261,10
533,1264,20
533,1270,193
533,1277,43
533,1278,27
533,1283,22
533,1286,12
533,1289,16
533,1300,11
533,1302,33
533,1307,26
533,1310,28
533,1313,34
533,1316,11
533,1340,25
533,1348,14
533,1365,13
533,1366,14
533,1367,30
533,1370,15
533,1371,25
533,1372,29
533,1386,12
533,1396,14
533,1397,11
533,1415,19
533,1417,12
533,1418,12
533,1420,12
533,1428,11
533,1429,10
533,1441,23
533,1444,18
533,1448,21
533,1460,30
533,1461,29
533,1496,10
533,1498,52
533,1504,28
533,1509,20
533,1523,36
533,1525,44
533,1544,12
533,1550,22
533,1555,15
533,1556,25
533,1558,11
533,1565,15
533,1568,10
533,1589,232
533,1645,108
533,1646,35
533,1664,17
533,1672,32
533,1674,12
533,1684,63
533,1686,12
533,1694,14
533,1700,11
533,1701,10
533,1718,15
533,1721,25
533,1732,29
533,1743,11
533,1747,17
533,1763,34
533,1768,25
533,1801,320
533,1809,12
533,1831,14
533,1833,67
533,1891,24
533,1892,32
533,1904,87
533,1915,45
533,1916,15
533,1939,12
533,1959,30
533,1960,18
533,1967,33
533,1973,16
533,2007,12
533,2008,44
533,2027,52
533,2032,14
533,2076,75
533,2077,12
533,2099,34
533,2100,37
533,2102,11
533,2104,18
533,2113,25
533,2128,34
533,2129,20
533,2133,20
533,2141,11
533,2142,10
533,2143,20
533,2166,20
533,2167,16
533,2199,11
533,2201,12
533,2243,10
533,2246,17
533,2252,14
533,2253,13
533,2263,23
533,2313,11
533,2319,10
533,2334,69
533,2338,18
533,2339,16
533,2371,66
533,2398,11
533,2401,25
533,2414,14
533,2454,13
533,2479,15
533,2583,18
533,2595,16
533,2646,12
533,2657,30
533,2661,30
533,2670,52
533,2680,13
533,2685,13
533,2709,10
533,2716,12
533,2741,23
533,2756,18
533,2808,12
533,2810,13
533,2829,10
533,2830,11
533,2833,13
533,2839,32
533,2842,10
533,2844,47
533,2847,17
533,2900,14
533,2901,59
533,2904,39
533,2905,30
533,2907,27
533,2910,12
533,2913,10
533,2915,35
533,2918,20
533,2919,21
533,2921,39
533,2926,32
533,2927,13
533,2931,11
533,2936,10
533,2949,40
533,2952,14
533,2959,28
533,2961,61
533,2964,11
533,2966,15
533,2981,12
533,2982,18
533,2985,12
533,2989,17
533,2992,18
533,2995,18
533,2998,10
533,2999,12
533,3004,27
533,3035,10
533,3049,57
533,3051,15
533,3053,24
533,3060,12
533,3069,11
533,3075,20
533,3082,12
533,3101,16
533,3132,19
533,3138,28
533,3145,48
533,3149,16
533,3156,13
533,3177,34
533,3196,38
533,3199,22
533,3204,16
533,3223,10
533,3225,15
533,3227,15
533,3228,34
533,3230,27
533,3234,21
533,3236,15
533,3238,76
533,3239,15
533,3240,22
533,3242,26
533,3250,23
533,3252,10
533,3253,12
533,3272,20
533,3280,283
533,3316,19
533,3320,21
533,3327,52
533,3342,11
533,3344,11
533,3357,11
533,3363,49
533,3393,10
533,3410,13
533,3451,10
533,3473,29
533,3492,16
533,3503,51
533,3537,17
533,3552,15
533,3555,57
533,3558,11
533,3565,17
533,3566,34
533,3606,11
533,3607,27
533,3609,16
533,3615,24
533,3628,13
533,3660,11
533,3669,72
533,3670,31
533,3671,52
533,3673,64
533,3675,19
533,3676,22
533,3687,10
533,3698,13
533,3725,13
533,3733,10
533,3734,10
533,3737,25
533,3741,10
533,3742,17
533,3744,13
533,3746,24
533,3747,34
533,3748,30
533,3752,31
533,3755,12
533,3759,43
533,3784,23
533,3785,15
533,3789,11
533,3797,11
533,3800,16
533,3801,12
533,3802,21
533,3803,12
533,3810,21
533,3811,12
533,3816,15
533,3824,21
533,3825,16
533,3828,89
533,3829,12
533,3830,11
533,3835,21
533,3861,11
533,3873,105
533,3895,28
533,3903,10
533,3910,10
533,3930,13
533,3965,23
533,3988,30
533,4070,47
533,4084,23
533,4094,22
533,4100,10
533,4113,45
533,4159,11
533,4178,10
533,4193,10
533,4194,27
533,4220,11
533,4282,19
533,4296,21
533,4297,18
533,4298,13
533,4302,11
533,4341,10
533,4343,15
533,4405,11
533,4451,20
533,4457,22
533,4462,10
533,4560,33
533,4586,17
533,4596,13
533,4617,17
533,4639,24
533,4694,19
533,4705,26
533,4720,16
533,4741,178
533,4742,18
533,4780,55
533,4782,15
533,4783,17
533,4784,11
533,4786,12
533,4788,12
533,4790,21
533,4791,39
533,4799,182
533,4800,16
533,4803,84
533,4806,11
533,4811,20
533,4812,13
533,4813,12
533,4814,20
533,4817,22
533,4832,12
533,4833,22
533,4834,16
533,4838,18
533,4842,10
533,4863,10
533,4865,18
533,4891,11
533,4900,15
533,4902,13
533,4919,62
533,4924,10
533,4928,11
533,4953,11
533,4957,14
533,4958,10
533,4974,38
533,4975,16
533,4979,16
533,4983,23
533,4986,12
533,5002,15
533,5003,93
533,5004,19
533,5005,21
533,5006,22
533,5007,50
533,5014,10
533,5021,11
533,5023,16
533,5032,37
533,5034,35
533,5036,11
533,5066,14
533,5068,10
533,5069,15
533,5080,17
533,5083,10
533,5084,15
533,5085,10
533,5091,17
533,5092,22
533,5097,41
533,5099,12
533,5118,10
533,5119,10
533,5129,191
533,5140,16
533,5141,35
533,5147,18
533,5205,10
533,5206,12
533,5226,12
533,5228,150
533,5230,16
533,5231,13
533,5234,10
533,5236,21
533,5243,10
533,5246,10
533,5248,26
533,5249,10
533,5253,17
533,5255,11
533,5258,12
533,5261,17
533,5263,17
533,5265,26
533,5274,10
533,5282,11
533,5307,10
533,5308,12
533,5310,14
533,5315,19
533,5351,11
533,5395,27
533,5410,23
533,5416,18
533,5454,11
533,5477,10
533,5500,10
533,5513,18
533,5514,20
533,5532,13
533,5589,37
533,5701,10
533,5709,10
533,5782,12
533,5783,10
533,5813,10
533,5821,10
533,5849,26
533,5853,13
533,5859,53
533,5926,24
533,5948,13
533,5949,23
533,5968,13
533,5973,15
533,5977,13
533,5991,80
533,6023,16
533,6094,10
533,6100,21
533,6111,58
533,6158,15
533,6159,10
533,6168,10
533,6210,26
533,6241,41
533,6273,16
533,6274,10
533,6275,20
533,6277,35
533,6280,16
533,6289,102
533,6297,18
533,6298,14
533,6303,14
533,6332,15
533,6337,17
533,6339,13
533,6340,84
533,6420,21
533,6435,33
533,6448,10
533,6459,10
533,6481,13
533,6494,12
533,6495,11
533,6497,11
533,6501,10
533,6547,11
533,6548,11
533,6557,12
533,6573,21
533,6638,14
533,6643,14
533,6773,10
533,6776,22
533,6778,10
533,6779,11
533,6780,16
533,6783,12
533,6784,26
533,6793,10
533,6813,10
533,6820,10
533,6876,27
533,6879,41
533,6881,15
533,6888,10
533,6893,10
533,6895,34
533,6896,13
533,6958,19
533,7125,128
533,7137,11
533,7251,40
533,7546,12
533,7788,23
533,7789,24
533,7813,98
533,7824,11
533,7825,11
533,7826,12
533,8030,12
533,8035,10
533,8038,10
533,8039,41
533,8073,12
533,8087,12
533,8090,10
533,8091,16
533,8094,28
533,8127,11
533,8128,58
533,8129,51
533,8130,54
533,8131,47
533,8310,10
533,8572,16
533,8802,34
533,8834,11
533,8836,11
533,8926,15
533,8969,12
533,8999,11
533,9290,22
533,9297,20
533,9337,10
533,9370,38
533,9415,12
533,9417,15
533,9421,12
533,9432,19
533,9433,12
533,9450,10
533,9480,13
533,9633,80
533,10082,15
533,10084,15
533,10086,77
533,10087,21
533,10088,12
533,10104,30
533,10108,10
533,10110,15
533,10134,14
533,10168,40
533,10171,139
533,10247,17
533,10258,11
533,10259,12
533,10274,57
533,10277,12
533,10297,19
533,10298,13
533,10299,19
534,35,17
534,36,23
534,98,10
534,145,10
534,153,10
534,186,10
534,245,75
534,278,27
534,370,15
534,379,10
534,459,18
534,534,27
534,535,82
534,545,12
534,566,34
534,583,25
534,604,22
534,908,10
534,1252,12
534,1278,11
534,1355,17
534,1601,11
534,2371,15
534,2670,14
534,2961,12
534,3584,12
534,3669,12
534,4596,10
534,4741,17
534,5228,34
534,5261,24
534,5927,16
534,6273,10
534,6275,11
534,6277,16
534,7865,16
534,7867,11
535,30,10
535,35,25
535,36,39
535,68,60
535,74,29
535,78,11
535,86,18
535,92,22
535,98,25
535,122,39
535,127,17
535,145,11
535,153,39
535,155,10
535,186,18
535,230,15
535,245,195
535,247,11
535,271,14
535,276,15
535,278,56
535,309,17
535,370,12
535,371,18
535,379,15
535,398,27
535,419,16
535,444,12
535,448,12
535,459,23
535,469,11
535,479,15
535,535,86
535,565,15
535,573,15
535,583,37
535,599,12
535,604,30
535,605,30
535,609,14
535,761,11
535,801,10
535,814,19
535,867,11
535,928,10
535,957,21
535,961,24
535,987,26
535,1054,11
535,1102,24
535,1211,15
535,1251,17
535,1264,11
535,1278,21
535,1371,13
535,1461,14
535,1478,10
535,1481,12
535,1525,13
535,1550,10
535,1601,23
535,1799,12
535,1801,32
535,2288,13
535,2371,22
535,2657,19
535,2661,11
535,2670,10
535,2741,11
535,2844,20
535,2915,11
535,2961,18
535,2995,17
535,3004,12
535,3199,13
535,3238,47
535,3240,15
535,3244,13
535,3270,11
535,3272,11
535,3324,15
535,3609,12
535,3669,16
535,3671,14
535,3676,25
535,3759,10
535,3789,10
535,3828,19
535,4282,14
535,4451,13
535,4457,14
535,4586,10
535,4741,70
535,4796,23
535,4919,17
535,5092,10
535,5228,20
535,5315,10
535,5863,17
535,5927,60
535,5951,20
535,5977,16
535,6023,12
535,6158,12
535,6161,10
535,6230,11
535,6259,12
535,6273,10
535,6275,11
535,6277,18
535,6318,14
535,6643,10
535,6645,12
535,9415,11
536,122,18
538,37,10
542,7,15
542,136,13
542,148,12
542,235,37
542,236,36
542,295,10
543,951,10
543,1251,12
544,7,13
544,58,15
544,1251,12
544,1252,11
544,1270,10
544,1581,10
544,1801,29
544,3972,16
544,3973,11
544,3974,11
544,3975,15
544,3976,12
544,3977,15
544,5129,10
545,7,14
545,109,11
545,235,26
545,236,28
545,245,21
545,278,16
545,951,13
545,4004,10
545,6384,12
546,74,12
546,99,29
546,186,12
546,289,10
547,7,15
547,68,12
547,136,16
547,404,13
547,599,11
550,7,31
550,622,10
550,811,13
550,934,11
554,68,11
554,966,10
554,1645,10
554,2125,12
554,3280,15
555,68,12
555,533,14
557,87,12
557,533,32
559,1801,10
563,36,12
563,278,16
563,533,13
563,1589,10
565,127,10
565,235,15
565,236,17
565,245,18
565,533,18
566,7,53
566,57,21
566,88,13
566,155,18
566,185,31
566,245,53
566,370,52
566,474,11
566,475,41
566,528,24
566,531,10
566,533,91
566,535,10
566,566,44
566,568,76
566,571,13
566,581,17
566,583,34
566,586,18
566,590,11
566,605,19
566,607,10
566,609,34
566,611,61
566,624,10
566,626,18
566,644,18
566,803,10
566,823,19
566,1188,14
566,1244,14
566,1251,13
566,1252,12
566,2830,15
566,4817,16
566,4891,12
566,4892,17
566,4974,20
566,5258,12
566,5260,12
566,5261,24
566,5279,18
566,5589,27
566,6318,30
566,6340,10
566,6895,30
566,7740,19
566,7788,20
566,7789,22
566,7832,19
568,7,119
568,12,19
568,57,13
568,86,16
568,87,54
568,88,12
568,91,11
568,109,63
568,138,15
568,145,93
568,147,25
568,154,13
568,185,22
568,186,25
568,235,61
568,236,63
568,238,27
568,241,21
568,249,13
568,263,10
568,271,10
568,275,11
568,289,10
568,300,14
568,370,53
568,375,12
568,379,10
568,397,14
568,407,20
568,428,13
568,437,12
568,474,11
568,525,18
568,533,173
568,534,28
568,535,22
568,545,12
568,568,74
568,571,13
568,573,15
568,581,21
568,583,74
568,586,16
568,589,11
568,590,10
568,593,11
568,597,13
568,599,13
568,604,20
568,609,47
568,624,12
568,644,30
568,673,11
568,761,11
568,789,13
568,802,12
568,808,19
568,811,28
568,823,39
568,904,15
568,951,32
568,987,32
568,1015,14
568,1052,26
568,1101,12
568,1102,15
568,1113,14
568,1117,10
568,1152,21
568,1166,10
568,1179,10
568,1188,48
568,1232,12
568,1244,14
568,1277,14
568,1498,15
568,1509,16
568,1589,29
568,1601,23
568,1641,11
568,1715,11
568,1915,36
568,2323,13
568,2426,11
568,2436,16
568,2670,11
568,2696,12
568,2741,10
568,2826,10
568,2829,14
568,2830,18
568,2844,20
568,2891,11
568,2926,13
568,2961,15
568,3069,11
568,3166,11
568,3230,11
568,3239,12
568,3508,11
568,3669,14
568,3988,13
568,4919,16
568,4974,17
568,4980,13
568,5034,10
568,5228,167
568,6318,21
568,6384,18
568,6420,10
568,6876,18
568,6879,20
568,6895,36
568,7740,20
568,7788,42
568,7789,42
568,7801,10
568,7832,16
568,7853,14
570,12,16
570,74,29
570,85,21
570,87,12
570,105,15
570,109,10
570,136,11
570,146,16
570,147,22
570,186,16
570,245,58
570,251,11
570,275,19
570,278,25
570,322,54
570,375,14
570,397,37
570,404,18
570,416,33
570,419,13
570,445,13
570,446,10
570,448,21
570,449,20
570,479,10
570,484,16
570,524,30
570,525,25
570,533,183
570,570,65
570,581,14
570,585,15
570,586,13
570,589,18
570,590,49
570,597,22
570,605,98
570,615,11
570,622,14
570,626,12
570,741,17
570,751,10
570,761,18
570,789,165
570,811,40
570,814,105
570,823,139
570,832,32
570,836,20
570,951,12
570,1040,12
570,1113,33
570,1114,10
570,1117,32
570,1166,24
570,1188,22
570,1189,10
570,1277,35
570,1289,19
570,1300,15
570,1510,11
570,1801,10
570,2008,11
570,2334,12
570,2817,14
570,3116,12
570,3156,12
570,3228,10
570,3250,21
570,3280,14
570,3324,11
570,3327,37
570,3331,32
570,3525,12
570,3526,35
570,3669,14
570,3752,22
570,3759,11
570,3873,10
570,4629,11
570,4723,13
570,4740,33
570,4780,28
570,4791,48
570,4796,124
570,4799,71
570,4919,33
570,5007,13
570,5034,14
570,5097,17
570,5141,20
570,5265,11
570,5589,10
570,5979,21
570,6111,12
570,6114,10
570,6267,45
570,6340,23
570,7125,162
570,8039,10
570,8096,10
570,8128,89
570,8129,59
570,8130,76
570,8131,67
570,8623,13
570,8625,13
570,8786,14
570,8787,15
570,9633,19
571,533,15
571,5228,11
573,67,11
573,74,16
573,86,10
573,87,17
573,214,12
573,241,10
573,253,10
573,278,26
573,416,11
573,428,20
573,475,29
573,533,55
573,583,27
573,957,13
573,1270,11
573,1355,25
573,2844,10
573,3711,18
573,4796,10
573,5129,11
573,8835,10
574,68,10
574,475,12
574,533,10
574,583,10
574,8301,14
579,533,14
581,30,13
581,68,58
581,86,15
581,99,17
581,105,13
581,109,33
581,145,27
581,154,13
581,185,12
581,238,22
581,251,37
581,295,30
581,416,42
581,448,34
581,474,14
581,479,11
581,509,10
581,531,10
581,534,10
581,535,29
581,581,33
581,583,24
581,597,20
581,599,17
581,604,25
581,607,14
581,609,16
581,644,41
581,646,10
581,656,17
581,808,18
581,823,15
581,961,11
581,971,18
581,987,17
581,1004,11
581,1045,11
581,1049,11
581,1093,28
581,1102,13
581,1166,13
581,1188,29
581,1355,44
581,1550,10
581,1904,14
581,1938,13
581,2099,13
581,2288,45
581,2323,10
581,2844,13
581,2914,10
581,2915,16
581,3238,24
581,3256,10
581,3265,10
581,3324,28
581,3466,13
581,3669,10
581,3673,13
581,4831,11
581,5927,57
581,6123,15
581,6168,18
581,6171,10
581,6177,12
581,6289,23
581,9633,26
583,55,10
583,86,12
583,99,24
583,145,20
583,186,10
583,209,12
583,214,18
583,228,11
583,241,15
583,245,86
583,249,24
583,322,10
583,370,14
583,407,10
583,423,19
583,459,12
583,474,12
583,475,53
583,476,10
583,484,10
583,525,19
583,528,26
583,583,27
583,597,19
583,604,24
583,605,17
583,607,10
583,609,26
583,611,28
583,617,10
583,624,11
583,626,11
583,660,11
583,808,12
583,813,12
583,951,22
583,957,23
583,1006,14
583,1122,10
583,1152,11
583,1252,10
583,1262,10
583,2645,13
583,2839,12
583,2844,16
583,3115,12
583,3250,12
583,3584,10
583,3711,27
583,3762,12
583,3858,10
583,4974,13
583,6420,13
583,7740,17
584,607,10
585,607,10
586,68,10
586,153,14
586,235,16
586,245,19
586,535,10
586,611,10
586,1915,12
586,5589,18
588,607,10
589,122,17
589,153,23
589,245,57
589,445,11
589,475,15
589,535,14
589,1589,10
589,1912,10
589,4796,11
589,5003,27
589,6289,10
589,9633,10
590,154,31
590,471,10
590,475,16
590,605,57
590,607,10
590,814,12
590,823,33
590,5228,13
590,6267,11
593,235,11
593,236,11
593,245,14
594,235,10
594,236,10
597,12,11
597,99,19
597,145,21
597,245,28
597,397,10
597,407,11
597,416,17
597,444,13
597,474,11
597,607,12
597,611,13
597,617,13
597,622,16
597,624,11
597,626,10
597,643,12
597,644,25
597,646,10
597,656,23
597,789,16
597,820,10
597,823,18
597,953,10
597,957,12
597,966,12
597,1049,10
597,1117,12
597,1589,16
597,2288,25
597,2334,14
597,3104,12
597,3711,16
597,4796,17
597,10171,15
599,1,12
599,68,23
599,99,19
599,134,12
599,136,21
599,146,21
599,235,53
599,236,52
599,245,40
599,295,32
599,599,13
599,604,14
599,617,25
599,622,11
599,624,12
599,644,26
599,646,33
599,654,10
599,656,27
599,808,14
599,811,15
599,814,15
599,820,15
599,823,22
599,951,10
599,1093,12
599,1550,18
599,2741,10
599,2915,12
599,2958,11
599,2961,14
599,3331,16
599,3333,15
602,145,12
602,245,13
602,278,10
602,617,11
602,814,15
603,38,11
603,39,14
603,130,11
603,219,11
603,604,16
603,607,13
603,635,10
604,38,10
604,39,14
604,68,78
604,81,26
604,87,31
604,94,12
604,98,14
604,99,57
604,109,30
604,128,15
604,130,10
604,137,13
604,155,12
604,175,10
604,204,12
604,219,13
604,235,95
604,236,94
604,245,120
604,278,71
604,331,21
604,428,18
604,437,19
604,474,21
604,475,17
604,524,12
604,525,12
604,604,26
604,609,14
604,611,20
604,617,10
604,624,16
604,625,14
604,635,16
604,807,12
604,808,15
604,811,12
604,951,39
604,957,26
604,987,25
604,1028,11
604,1093,30
604,1113,10
604,1188,30
604,1211,11
604,1252,12
604,1601,13
604,1732,12
604,1805,18
604,1811,17
604,1833,15
604,1871,11
604,1938,12
604,1967,15
604,2008,11
604,2323,13
604,2371,14
604,2741,12
604,2816,21
604,2826,12
604,2844,11
604,3254,18
604,3256,15
604,3265,15
604,3270,13
604,3280,11
604,3594,10
604,3669,11
604,3860,10
604,3876,11
604,3889,15
604,4741,13
605,2,10
605,3,10
605,57,15
605,67,14
605,68,114
605,85,20
605,87,18
605,99,26
605,103,29
605,105,17
605,109,15
605,161,17
605,185,13
605,219,13
605,220,10
605,245,91
605,253,24
605,275,17
605,300,17
605,322,29
605,407,13
605,408,11
605,410,13
605,437,19
605,505,18
605,524,23
605,525,33
605,532,10
605,568,30
605,605,70
605,609,12
605,611,15
605,617,32
605,622,14
605,624,20
605,626,17
605,627,15
605,644,136
605,751,10
605,803,63
605,811,14
605,953,24
605,1004,18
605,1114,11
605,1189,14
605,1210,11
605,1277,15
605,1289,20
605,1441,13
605,1523,23
605,2125,84
605,2661,15
605,2696,15
605,3049,13
605,3104,12
605,3116,20
605,3473,11
605,3607,11
605,3669,11
605,3755,17
605,3816,13
605,4302,14
605,4629,10
605,4741,30
605,4742,11
605,4796,65
605,4799,46
605,4800,15
605,4803,16
605,4919,29
605,4953,10
605,5034,13
605,5114,12
605,5141,11
605,5265,10
605,6094,12
605,6340,19
605,8039,10
605,8129,50
605,8131,63
605,8235,14
607,38,11
607,39,14
607,130,10
607,219,11
607,441,12
607,607,11
607,610,10
607,619,10
607,622,11
608,30,12
608,235,30
608,236,32
608,245,18
608,437,10
609,7,32
609,34,10
609,36,17
609,57,10
609,99,11
609,109,19
609,155,10
609,235,47
609,236,49
609,245,31
609,278,24
609,370,28
609,528,12
609,611,23
609,617,18
609,624,11
609,644,12
609,1093,13
609,1801,20
609,5228,36
611,23,16
611,31,12
611,34,24
611,58,27
611,74,10
611,122,42
611,128,13
611,137,20
611,185,11
611,235,55
611,236,54
611,245,84
611,263,10
611,278,58
611,351,15
611,352,15
611,375,11
611,437,11
611,475,61
611,477,18
611,508,26
611,522,14
611,528,21
611,534,29
611,568,43
611,581,19
611,611,13
611,617,18
611,624,19
611,626,17
611,644,37
611,656,12
611,761,12
611,765,10
611,789,11
611,792,11
611,803,47
611,823,67
611,961,12
611,1132,15
611,1188,18
611,1489,10
611,1581,17
611,1589,26
611,1645,18
611,1763,13
611,1801,62
611,2068,12
611,2901,11
611,3115,25
611,3324,10
611,3363,25
611,3503,13
611,3555,15
611,3566,12
611,3584,10
611,3673,10
611,3747,11
611,4780,17
611,4796,40
611,4803,21
611,4892,14
611,4974,17
611,5228,52
611,5261,19
611,5589,15
611,6289,11
611,6318,29
611,6895,14
611,7740,13
611,7788,12
611,7789,13
611,7813,13
611,7865,12
611,8572,11
611,8635,11
611,8802,13
611,8835,12
611,10171,10
612,235,14
612,236,14
615,31,13
615,68,19
615,122,12
615,145,16
615,617,13
615,643,10
615,644,18
615,646,14
615,741,11
616,535,13
617,7,90
617,12,15
617,30,36
617,37,22
617,58,13
617,68,121
617,74,47
617,83,25
617,99,134
617,105,17
617,109,14
617,111,11
617,118,13
617,128,26
617,131,15
617,137,19
617,138,24
617,139,22
617,143,14
617,146,20
617,147,10
617,148,75
617,151,19
617,156,21
617,166,16
617,175,12
617,184,17
617,186,36
617,218,18
617,238,34
617,263,16
617,275,16
617,278,79
617,295,51
617,300,17
617,322,45
617,323,15
617,397,42
617,404,15
617,407,16
617,437,10
617,438,13
617,471,25
617,491,10
617,505,10
617,525,17
617,554,13
617,566,12
617,568,19
617,570,11
617,581,33
617,617,49
617,622,12
617,624,32
617,625,11
617,626,32
617,627,22
617,644,22
617,654,10
617,668,12
617,692,15
617,741,20
617,800,14
617,808,27
617,809,10
617,814,43
617,820,12
617,827,19
617,832,20
617,843,18
617,852,15
617,853,11
617,867,26
617,951,13
617,953,106
617,954,20
617,961,26
617,964,10
617,1004,28
617,1045,18
617,1093,51
617,1102,27
617,1113,11
617,1132,43
617,1133,12
617,1151,11
617,1166,44
617,1168,12
617,1176,13
617,1179,20
617,1182,13
617,1187,11
617,1232,12
617,1277,21
617,1550,20
617,1589,54
617,1645,14
617,2125,15
617,2323,28
617,2646,12
617,2814,12
617,2844,13
617,2982,11
617,2985,11
617,3075,17
617,3095,10
617,3104,10
617,3131,22
617,3132,10
617,3233,10
617,3256,17
617,3331,26
617,3400,14
617,3552,15
617,3555,11
617,3594,13
617,3610,18
617,3611,19
617,3612,14
617,3615,10
617,3616,11
617,3755,10
617,4617,15
617,4780,17
617,4796,24
617,4803,16
617,5099,14
617,5228,16
617,6762,17
617,6921,13
617,7813,18
619,7,23
619,643,11
619,644,11
619,646,14
619,656,14
621,646,13
621,649,10
622,31,36
622,145,30
622,153,10
622,186,12
622,278,17
622,475,14
622,524,11
622,581,32
622,622,16
622,624,20
622,627,11
622,644,17
622,646,40
622,656,28
622,836,18
622,867,16
622,953,14
622,1045,12
622,1046,12
622,1049,10
622,1050,11
622,1188,10
622,3324,23
622,5927,12
