     source_id target_id     weight
    31    827 15.000000
    31    843 20.000000
    31    852 17.000000
    31    853 20.000000
    31    858 22.000000
    31    867 29.000000
    31    917 19.000000
    31    928 13.000000
    31    932 17.000000
    31    953 51.000000
    31    957 53.000000
    31   1028 26.000000
    31   1054 11.000000
    31   1074 15.000000
    31   1093 58.000000
    31   1102 24.000000
    31   1113 28.000000
    31   1114 13.000000
    31   1145 10.000000
    31   1165 13.000000
    31   1166 19.000000
    31   1176 15.000000
    31   1179 11.000000
    31   1188 56.000000
    31   1189 15.000000
    31   1203 13.000000
    31   1204 10.000000
    31   1210 14.000000
    31   1211 28.000000
    31   1220 22.000000
    31   1226 10.000000
    31   1232 10.000000
    31   1251 45.000000
    31   1252 24.000000
    31   1253 11.000000
    31   1270 49.000000
    31   1289 26.000000
    31   1386 26.000000
    31   1417 20.000000
    31   1447 12.000000
    31   1525 10.000000
    31   1540 15.000000
    31   1581 34.000000
    31   1589 25.000000
    31   1601 29.000000
    31   1684 18.000000
    31   1767 12.000000
